tconst,averageRating,numVotes
tt5987124,6.0,17
tt5987374,4.3,156
tt5987402,6.7,5428
tt5987506,4.8,252
tt5987700,4.9,1040
tt5987992,6.6,427
tt5988012,4.5,74
tt5988216,5.3,1018
tt5988434,8.9,12
tt5988500,4.8,16
tt5988572,3.8,122
tt5988680,5.7,80
tt5988966,2.5,795
tt5988988,8.6,11
tt5989056,5.9,380
tt5989218,6.9,24660
tt5989220,6.5,2612
tt5989336,3.0,255
tt5989394,6.9,1585
tt5989606,3.8,287
tt5990066,5.6,4820
tt5990174,4.1,729
tt5990342,6.5,8735
tt5990444,4.3,1952
tt5990464,5.3,286
tt5990474,7.2,20969
tt5990866,5.3,23
tt5990956,5.0,461
tt5991138,6.9,417
tt5991206,6.5,1529
tt5991264,6.9,28
tt5991290,6.4,34
tt5991410,5.3,2050
tt5991948,5.3,1216
tt5991954,6.5,729
tt5991974,7.1,939
tt5992114,3.5,338
tt5992138,5.4,246
tt5992202,6.5,310
tt5993068,6.1,68
tt5993100,5.4,16
tt5993456,4.7,660
tt5993468,3.9,72
tt5993748,6.2,270
tt5994166,5.6,4175
tt5994486,4.8,65
tt5994822,7.0,37
tt5994834,4.4,131
tt5994866,6.0,22
tt5994868,6.3,19
tt5994872,6.4,34
tt5994874,5.5,23
tt5994894,2.4,1265
tt5995602,6.7,1167
tt5996202,7.3,4612
tt5996442,5.9,419
tt5996652,2.8,111
tt5996682,4.8,371
tt5996836,6.8,7931
tt5997666,5.1,22784
tt5997866,8.4,37
tt5997928,7.0,2392
tt5998104,7.3,2278
tt5998744,5.1,801
tt5999382,5.5,1761
tt5999530,6.2,2824
tt5999588,5.5,311
tt5999770,7.0,611
tt6000140,5.5,398
tt6000478,6.5,43187
tt6000570,4.5,247
tt6000692,8.5,13
tt6000744,6.0,419
tt6000786,7.6,17
tt6001452,5.7,244
tt6001712,6.3,78
tt6002024,6.5,28
tt6002094,5.6,255
tt6002232,7.5,10320
tt6002522,7.2,544
tt6003368,4.3,10917
tt6003660,4.8,218
tt6004132,8.8,7
tt6004290,5.3,7
tt6004360,7.0,30
tt6005118,5.0,53
tt6006924,4.2,189
tt6007046,5.7,41
tt6007398,6.0,676
tt6007614,6.0,125
tt6008602,5.6,22
tt6009102,6.6,189
tt6009104,6.3,3621
tt6009140,6.1,4070
tt6009582,3.5,422
tt6010020,6.3,486
tt6010518,4.5,1212
tt6010530,8.5,22
tt6010610,6.4,5
tt6010628,6.1,10283
tt6010806,4.8,101
tt6011302,4.7,10
tt6011310,7.1,76
tt6011390,7.9,13
tt6011480,5.2,994
tt6011884,3.8,414
tt6012244,5.1,3455
tt6012380,6.6,5235
tt6012446,6.2,1574
tt6012684,5.2,146
tt6012742,5.0,240
tt6012750,3.2,157
tt6012754,6.2,121
tt6012792,5.8,412
tt6013156,4.7,2076
tt6013186,4.0,174
tt6013886,4.6,105
tt6013892,6.0,64
tt6014166,3.3,191
tt6014434,4.7,655
tt6014442,5.2,34
tt6014472,4.6,4435
tt6014474,6.2,20
tt6014904,5.2,2837
tt6015302,7.5,24
tt6015326,7.5,48
tt6015328,6.7,4539
tt6015498,6.3,386
tt6015634,5.2,119
tt6015706,2.7,1965
tt6015760,3.6,963
tt6016012,6.4,554
tt6017312,5.6,318
tt6017326,6.3,19
tt6017536,8.5,65
tt6017594,4.1,2163
tt6017666,6.8,8
tt6017752,7.0,27
tt6017756,6.3,21734
tt6017856,5.0,7
tt6017926,3.8,310
tt6017942,5.8,18767
tt6018036,5.0,332
tt6018082,7.4,70
tt6018208,3.3,16
tt6018306,6.9,28559
tt6019206,8.7,16528
tt6019394,4.2,287
tt6019406,6.7,34
tt6020094,5.1,107
tt6020104,6.2,542
tt6020428,6.0,2525
tt6020564,8.0,7
tt6020742,5.2,46
tt6020800,5.4,12511
tt6021482,4.9,564
tt6021694,5.5,167
tt6022174,2.6,486
tt6022266,5.1,1447
tt6022810,5.7,35
tt6022946,5.4,208
tt6023004,8.1,14
tt6023242,5.2,960
tt6023386,3.8,1601
tt6023388,4.2,16
tt6023726,8.2,56
tt6024062,5.6,66
tt6024364,5.4,418
tt6024768,6.4,625
tt6024800,5.2,30
tt6025356,5.1,104
tt6025806,6.4,1127
tt6026940,6.0,117
tt6027478,7.7,7898
tt6027490,6.9,76
tt6027782,5.4,390
tt6028556,4.9,145
tt6028620,6.8,3214
tt6028638,6.7,72
tt6028796,7.2,577
tt6028864,6.1,50
tt6029056,4.0,6
tt6029106,5.5,288
tt6029122,6.1,3135
tt6029146,5.7,127
tt6029350,6.1,235
tt6029502,7.0,6
tt6029714,7.1,398
tt6029724,6.3,58
tt6029736,5.9,55
tt6029796,5.6,139
tt6029882,3.6,12
tt6030258,2.7,64
tt6032042,8.7,8
tt6032090,4.2,580
tt6032328,6.2,5689
tt6032364,3.3,289
tt6032566,5.9,88
tt6032670,7.2,12
tt6032692,5.7,559
tt6032704,3.2,1092
tt6032708,8.0,22
tt6032718,5.9,120
tt6032878,5.4,545
tt6033150,5.5,686
tt6033536,6.1,498
tt6034002,6.9,109
tt6034028,5.8,127
tt6034164,4.6,590
tt6034454,4.8,403
tt6034550,6.9,493
tt6034774,2.4,463
tt6034940,6.7,1374
tt6034966,6.4,308
tt6035396,2.6,94
tt6035470,7.2,703
tt6036204,6.5,14
tt6036428,3.0,23
tt6037254,9.2,7
tt6037540,5.0,42
tt6037626,3.2,42
tt6037818,5.8,65
tt6037866,6.1,198
tt6038042,5.5,2493
tt6038598,5.3,266
tt6038600,1.2,40173
tt6039294,6.0,253
tt6039372,6.0,1119
tt6039606,5.5,22
tt6039800,6.1,10
tt6040662,6.7,14753
tt6040806,6.7,1363
tt6040864,8.8,15
tt6041030,7.2,2027
tt6041312,5.8,383
tt6041362,5.5,862
tt6042062,6.3,637
tt6042314,5.9,34
tt6042392,5.6,737
tt6042588,7.3,37
tt6043072,5.1,1730
tt6043124,5.6,63
tt6043142,6.8,18797
tt6043842,5.5,22
tt6043942,5.8,565
tt6044276,4.8,36
tt6044414,7.4,1116
tt6044614,5.9,40
tt6044910,6.5,5312
tt6045466,6.1,8585
tt6045540,6.7,99
tt6045676,7.5,17
tt6045752,6.6,226
tt6045852,6.8,207
tt6046062,4.4,224
tt6046212,5.6,1351
tt6046314,5.5,3757
tt6046754,6.2,864
tt6047120,7.3,1290
tt6047280,6.2,136
tt6047298,6.0,4281
tt6047374,4.2,624
tt6047468,2.3,31
tt6047482,6.2,681
tt6047974,7.3,1097
tt6048582,7.0,1185
tt6048638,6.1,901
tt6048828,4.7,465
tt6048922,7.0,114861
tt6048930,5.4,21586
tt6049106,4.6,783
tt6050396,6.1,215
tt6050658,4.8,9
tt6050668,4.5,177
tt6051052,6.6,123
tt6051096,4.7,6185
tt6051260,4.5,3442
tt6051292,5.8,12
tt6051312,5.9,64
tt6051328,6.9,52
tt6051394,5.3,16
tt6051424,3.5,245
tt6051798,3.8,27
tt6051918,5.1,252
tt6052020,4.9,70
tt6052206,3.6,150
tt6052328,1.8,11
tt6052748,6.6,186
tt6053192,4.6,150
tt6053438,7.1,62590
tt6053440,6.7,4403
tt6053472,3.7,2743
tt6053938,6.1,2930
tt6053948,6.9,4016
tt6054058,5.8,4037
tt6054290,7.3,3175
tt6054650,6.0,1185
tt6054710,5.4,587
tt6054758,8.2,7288
tt6054846,6.2,4993
tt6054874,6.2,3895
tt6055082,4.0,1285
tt6055450,2.2,470
tt6055754,5.2,58
tt6057032,7.0,2750
tt6057200,3.3,67
tt6057204,6.0,22
tt6057540,7.4,9
tt6057574,7.3,62
tt6057694,4.4,80
tt6058070,6.5,12
tt6058136,4.6,406
tt6058850,4.5,118
tt6058878,5.7,108
tt6059074,6.6,3426
tt6059254,6.2,86
tt6059268,5.1,42
tt6059352,3.5,94
tt6059432,6.9,22
tt6060144,5.6,90
tt6060156,6.8,21531
tt6060190,5.4,68
tt6060208,6.2,149
tt6060392,5.4,11
tt6060444,6.3,5213
tt6060874,6.6,21
tt6060960,6.6,421
tt6060964,7.0,4281
tt6061074,6.4,2534
tt6061364,6.8,421
tt6061558,7.0,310
tt6062422,4.3,16
tt6062606,5.5,348
tt6062774,6.8,18925
tt6063014,4.4,944
tt6063024,5.8,612
tt6063050,5.9,10004
tt6063090,6.6,15441
tt6063648,5.3,112
tt6063866,5.1,226
tt6064378,6.2,263
tt6064520,4.5,350
tt6064744,4.0,129
tt6065046,4.9,100
tt6065246,3.0,321
tt6065846,7.3,12
tt6066078,7.3,42
tt6066170,7.9,92
tt6066280,4.5,259
tt6066538,6.9,298
tt6066786,7.5,47
tt6066948,6.5,80
tt6066958,4.6,126
tt6067136,4.5,27
tt6067462,6.8,905
tt6067750,4.4,2007
tt6067752,7.5,12560
tt6068388,5.6,94
tt6068406,2.9,197
tt6068554,2.8,429
tt6068730,5.6,17
tt6068756,7.7,60
tt6068788,7.6,48
tt6068960,7.6,6798
tt6068978,1.8,2167
tt6069126,5.9,2453
tt6069162,4.5,1785
tt6069264,5.2,2033
tt6069336,3.5,79
tt6069422,5.7,92
tt6069442,5.5,359
tt6069908,3.9,168
tt6070832,5.5,123
tt6071084,4.7,520
tt6071092,5.2,305
tt6071168,5.8,124
tt6072380,5.2,18
tt6072460,5.1,32
tt6072502,4.0,2349
tt6072604,6.8,106
tt6072662,5.2,150
tt6073014,7.8,695
tt6073544,6.5,14
tt6073576,5.8,25
tt6073960,6.2,111
tt6074024,4.4,486
tt6074070,3.5,171
tt6074202,5.5,627
tt6074446,3.6,67
tt6074478,5.7,39
tt6074486,3.3,167
tt6074542,5.5,89
tt6074820,5.6,362
tt6074834,5.3,559
tt6075718,6.0,1371
tt6075750,3.8,18
tt6075764,5.6,338
tt6076004,4.8,180
tt6076208,4.0,120
tt6076226,5.8,2360
tt6077176,6.4,125
tt6077404,4.3,155
tt6077540,3.2,124
tt6077598,3.8,163
tt6077620,7.0,7
tt6077910,8.5,13
tt6078288,6.4,24
tt6078346,5.8,255
tt6078840,7.1,3225
tt6078842,6.7,711
tt6078866,7.1,3011
tt6079186,6.7,226
tt6079330,6.8,162
tt6079516,6.8,66878
tt6079652,3.0,180
tt6079702,4.8,455
tt6079772,6.1,38283
tt6079832,6.3,91
tt6080228,8.9,24
tt6080382,4.2,82
tt6080460,6.4,85
tt6080504,8.6,91
tt6080746,8.1,416
tt6080914,5.3,952
tt6081670,5.8,8965
tt6082222,5.3,2321
tt6082386,3.8,21
tt6082614,5.5,965
tt6082974,5.8,39
tt6083146,3.7,383
tt6083230,7.3,3912
tt6083388,6.4,2407
tt6083534,6.5,795
tt6083648,4.7,7857
tt6083734,7.6,8
tt6084202,7.2,5019
tt6085026,5.0,33
tt6085308,5.7,700
tt6085412,2.9,495
tt6085482,6.7,618
tt6086080,4.0,1584
tt6086094,6.2,69
tt6086432,7.3,18
tt6086690,7.9,9
tt6086714,4.1,296
tt6086718,3.0,208
tt6086876,4.7,69
tt6087058,5.5,351
tt6087226,6.3,11613
tt6087426,5.4,4506
tt6087562,6.4,617
tt6088258,5.6,54
tt6088370,6.4,149
tt6088456,6.4,293
tt6088634,6.1,315
tt6089358,3.8,1198
tt6089700,3.6,2572
tt6089744,3.2,192
tt6090044,2.3,2427
tt6090588,6.2,195
tt6090642,7.4,11
tt6090764,5.4,83
tt6091368,5.2,137
tt6091936,6.3,1216
tt6092606,3.1,54
tt6092902,3.9,16
tt6093428,6.5,77
tt6093618,5.3,1814
tt6094746,5.5,557
tt6094760,6.2,1081
tt6094944,6.8,351
tt6095004,6.7,588
tt6095056,6.1,97
tt6095072,6.3,49
tt6095090,4.6,2990
tt6095406,5.5,33
tt6095472,6.4,35231
tt6095486,4.8,263
tt6095616,7.3,5761
tt6095714,6.1,30
tt6095808,5.1,657
tt6095976,6.9,84
tt6095984,5.4,4155
tt6095988,5.2,22
tt6095994,6.7,923
tt6096128,7.2,918
tt6096190,5.0,270
tt6096192,7.0,42
tt6096194,5.2,559
tt6096254,4.8,59
tt6096296,4.6,136
tt6096308,5.2,1371
tt6096414,6.2,52
tt6096500,5.4,854
tt6096528,5.2,258
tt6096542,6.4,136
tt6096562,5.5,351
tt6096852,6.2,91
tt6096884,7.0,1917
tt6096894,5.6,61
tt6096930,7.9,12
tt6096938,6.0,69
tt6096948,6.0,640
tt6096958,1.1,477
tt6097278,5.2,327
tt6097284,6.2,17
tt6097486,5.1,53
tt6097522,4.1,75
tt6097524,7.0,21
tt6097798,6.3,19656
tt6098134,3.2,344
tt6098154,6.5,125
tt6098208,7.0,53
tt6098336,6.4,7
tt6098380,4.2,1476
tt6098464,5.9,42
tt6098486,3.9,419
tt6098500,5.6,6
tt6098518,7.7,7
tt6098526,6.0,15
tt6098734,3.4,130
tt6098788,9.8,99
tt6098794,3.7,678
tt6099304,7.2,15
tt6099400,7.5,48
tt6099416,4.3,251
tt6099438,6.0,98
tt6099466,5.0,35
tt6099554,7.1,150
tt6100286,6.2,412
tt6100336,5.4,100
tt6100508,4.9,58
tt6100898,5.8,103
tt6101060,3.0,25
tt6101284,6.8,28
tt6101516,3.1,143
tt6101602,6.3,4140
tt6101746,7.7,15
tt6101820,6.9,15407
tt6102000,7.3,47
tt6102062,3.9,29
tt6102104,7.2,2122
tt6102318,4.8,140
tt6103292,6.0,173
tt6103318,5.6,210
tt6103504,6.7,20
tt6103702,7.0,769
tt6103962,6.5,204
tt6103980,7.6,17
tt6104058,6.9,3258
tt6104206,4.9,4896
tt6104268,7.3,2556
tt6104322,5.2,44
tt6104768,5.2,85
tt6105098,6.8,266989
tt6105150,3.0,36
tt6105406,7.4,670
tt6105430,6.5,34
tt6105714,6.5,32
tt6105774,3.3,1812
tt6105880,5.8,1930
tt6105888,4.5,19
tt6106526,5.0,274
tt6106980,5.1,201
tt6107102,7.0,125
tt6107412,4.8,272
tt6107516,6.8,460
tt6107548,6.5,40831
tt6107562,6.2,145
tt6107630,5.4,131
tt6107666,5.3,105
tt6107796,5.5,733
tt6108090,7.8,29450
tt6108178,6.6,36052
tt6108486,5.1,79
tt6108558,8.1,68
tt6108684,5.2,9
tt6108968,6.9,15
tt6109080,6.2,359
tt6109124,6.4,2206
tt6109502,6.6,1080
tt6109862,5.6,122
tt6109874,5.4,766
tt6110936,6.4,30
tt6111082,5.5,6
tt6111144,6.5,146
tt6111574,5.7,83022
tt6111634,7.3,78
tt6111842,4.0,15
tt6112524,3.9,1230
tt6112836,7.2,86
tt6112922,6.1,66
tt6113122,4.8,2613
tt6113456,6.7,107
tt6113488,6.3,10309
tt6113798,6.9,60
tt6115768,4.3,16
tt6116568,5.1,349
tt6116766,3.7,24
tt6116856,6.9,29246
tt6117158,6.7,154
tt6117492,5.7,280
tt6117702,3.4,3872
tt6117824,5.2,659
tt6118034,5.2,45
tt6118134,5.5,45
tt6118258,6.8,394
tt6118340,4.0,4147
tt6118732,6.1,282
tt6118762,7.6,7
tt6119210,3.7,119
tt6119504,5.1,6904
tt6119856,6.4,10428
tt6119900,5.3,43
tt6119906,4.7,87
tt6120312,8.9,12
tt6120354,2.3,199
tt6120496,5.4,24
tt6121426,4.0,15
tt6121428,6.6,1140
tt6121444,6.5,4032
tt6121536,4.7,41
tt6121564,6.3,396
tt6121592,7.6,128
tt6122306,6.2,251
tt6122480,4.8,135
tt6122540,7.0,272
tt6125438,4.2,119
tt6125690,6.7,2426
tt6125916,6.5,9
tt6126196,5.1,597
tt6126244,6.6,23
tt6126442,6.2,14
tt6126492,3.2,1101
tt6126506,4.3,280
tt6126550,5.3,65
tt6126686,6.9,19
tt6127004,5.2,17545
tt6127016,6.4,80
tt6128192,6.0,23
tt6128244,6.6,13
tt6128292,5.7,913
tt6128708,8.5,21
tt6128738,6.2,22
tt6128782,7.4,648
tt6128848,6.4,180
tt6129128,6.3,289
tt6129302,7.6,10261
tt6129694,7.7,11
tt6129730,6.6,837
tt6129904,5.9,295
tt6130118,2.7,216
tt6130310,6.3,1065
tt6130862,6.0,38
tt6131088,7.6,9
tt6131110,4.3,18
tt6131208,6.5,503
tt6131232,3.5,137
tt6131386,3.2,412
tt6131414,6.3,949
tt6131450,5.5,3570
tt6131562,4.4,136
tt6131712,4.9,1901
tt6132250,6.4,1310
tt6133130,7.0,28649
tt6133146,6.4,184
tt6133412,4.0,115
tt6133466,5.2,71043
tt6133482,2.8,66
tt6133484,7.3,56
tt6133524,4.4,213
tt6133700,7.1,21
tt6133764,6.9,214
tt6134000,6.6,976
tt6134274,4.4,3770
tt6135036,7.4,1121
tt6135042,6.6,1252
tt6135054,6.1,112
tt6135094,6.5,78
tt6135096,6.5,69
tt6135348,7.4,16742
tt6135402,8.1,52
tt6135410,7.0,140
tt6135412,4.7,24
tt6135416,7.4,14
tt6135420,6.0,14
tt6135828,7.2,43
tt6135920,5.4,153
tt6136188,5.2,381
tt6136616,2.2,501
tt6136778,5.9,2812
tt6137056,2.6,131
tt6137138,4.2,112
tt6137186,3.7,182
tt6137494,4.8,615
tt6137542,8.4,17
tt6137978,8.5,52
tt6138228,5.5,6519
tt6138400,5.2,750
tt6138688,5.1,1600
tt6139414,6.8,11
tt6139626,3.5,455
tt6139732,6.9,290199
tt6139764,8.6,32
tt6139906,6.9,12
tt6140148,4.7,585
tt6140354,5.7,57
tt6140562,5.9,16
tt6140580,5.8,1336
tt6140824,6.2,9
tt6141132,8.4,8
tt6141166,4.4,22
tt6141246,6.6,37415
tt6141334,5.3,2049
tt6141374,7.1,495
tt6141626,7.6,12
tt6141686,4.6,20
tt6141886,4.7,340
tt6142146,5.2,52
tt6142496,5.9,4495
tt6142574,7.0,18
tt6143092,6.3,631
tt6143166,6.9,16
tt6143568,4.5,12074
tt6143782,3.9,2103
tt6143798,4.0,1856
tt6143850,4.5,8424
tt6143928,6.5,68
tt6143982,6.3,420
tt6143998,6.8,148
tt6144092,7.0,319
tt6144256,7.2,26
tt6144410,4.4,69
tt6144536,6.4,1154
tt6144666,5.7,152
tt6144682,2.4,162
tt6144762,5.8,1578
tt6144876,4.2,408
tt6144958,7.0,858
tt6145072,7.4,24
tt6145612,6.1,270
tt6145764,5.5,624
tt6145866,6.6,30
tt6145884,6.1,63
tt6146394,7.4,76
tt6146586,7.4,425873
tt6146590,5.0,1184
tt6146812,4.1,148
tt6147260,6.0,1629
tt6147512,6.5,717
tt6147514,5.6,611
tt6147548,7.4,9
tt6147602,6.5,81
tt6147768,6.6,280
tt6147874,7.2,29
tt6147954,5.8,430
tt6148116,7.5,13
tt6148156,8.2,50533
tt6148766,6.3,295
tt6148782,6.5,394
tt6148804,5.6,25
tt6148864,4.0,119
tt6148882,5.2,325
tt6149120,4.4,430
tt6149154,5.9,14658
tt6149282,4.9,86
tt6149390,6.4,42
tt6149464,4.8,294
tt6149802,5.7,718
tt6149804,6.7,58
tt6149820,5.6,110
tt6149902,7.9,16
tt6149936,3.9,1731
tt6149944,3.5,131
tt6150014,7.2,11
tt6150202,6.0,107
tt6150238,6.3,472
tt6150942,6.3,1268
tt6150962,5.6,260
tt6150988,4.9,225
tt6151048,3.7,221
tt6151110,5.4,34
tt6151224,5.1,494
tt6151414,5.3,18
tt6151714,6.5,1707
tt6151774,4.2,306
tt6151932,7.0,12
tt6151988,5.4,62
tt6152546,6.6,258
tt6152924,5.5,13
tt6153538,6.2,1518
tt6153924,5.3,129
tt6154710,6.4,30
tt6155084,5.5,690
tt6155172,7.7,169819
tt6155194,5.2,2772
tt6155374,5.5,3054
tt6155456,6.0,2583
tt6155600,3.3,206
tt6155650,7.6,11
tt6155922,4.5,1282
tt6155958,7.1,88
tt6155960,5.8,217
tt6156136,1.9,233
tt6156138,7.4,3114
tt6156260,5.2,15
tt6156272,7.6,37
tt6156498,5.7,56
tt6156656,2.2,595
tt6157274,4.3,35
tt6157294,6.5,797
tt6157502,6.6,135
tt6157600,4.5,407
tt6157626,6.2,3045
tt6157724,5.7,31
tt6157780,5.7,142
tt6157970,4.0,705
tt6158692,5.1,1272
tt6159026,5.3,286
tt6159152,5.3,59
tt6159156,5.5,197
tt6159268,4.1,1204
tt6159520,6.0,1514
tt6159738,7.6,7
tt6160448,5.7,44533
tt6160932,6.4,240
tt6162716,5.8,141
tt6162762,5.5,204
tt6162808,8.1,1945
tt6162892,5.4,597
tt6163094,5.2,109
tt6163142,5.7,529
tt6164014,4.5,1191
tt6164210,6.8,42
tt6164254,7.4,97
tt6164432,4.3,457
tt6164502,7.1,6035
tt6164698,5.6,421
tt6164762,6.4,2608
tt6164854,3.5,399
tt6165342,4.4,304
tt6165466,7.1,401
tt6165468,6.4,12
tt6165792,6.4,1998
tt6165892,4.8,227
tt6165936,5.3,452
tt6166196,7.0,79
tt6166228,7.6,14
tt6166322,6.5,254
tt6166732,6.4,489
tt6166784,7.7,19
tt6166990,7.1,257
tt6167014,7.4,2183
tt6167566,5.8,35
tt6167894,7.9,6697
tt6168418,6.6,31
tt6168914,5.7,389
tt6169612,3.1,141
tt6169694,5.7,12612
tt6169934,3.5,698
tt6170048,6.4,17
tt6170202,5.1,942
tt6170262,3.2,332
tt6170432,3.4,907
tt6170484,5.4,2025
tt6170506,3.6,3209
tt6170682,6.7,53
tt6170804,5.1,1344
tt6170878,4.0,17
tt6170954,6.2,7454
tt6172304,5.7,93
tt6172572,3.1,176
tt6172666,2.4,743
tt6172696,3.6,690
tt6173020,6.5,287
tt6173418,6.4,45
tt6173484,6.6,2552
tt6173644,6.1,841
tt6173712,3.9,581
tt6173902,5.4,1428
tt6174142,4.0,61
tt6174150,4.0,459
tt6174226,4.5,183
tt6174238,2.8,10
tt6174392,4.9,104
tt6175078,6.9,3132
tt6175086,5.4,346
tt6175234,7.1,687
tt6175394,6.4,3418
tt6175402,8.7,111
tt6175486,3.7,2686
tt6175764,6.7,2422
tt6175820,6.9,3697
tt6176122,4.5,36
tt6177442,8.5,49
tt6177452,3.7,122
tt6177592,5.0,201
tt6178388,6.2,133
tt6179276,4.8,197
tt6179330,4.4,43
tt6179378,5.6,6
tt6179746,5.4,5313
tt6180006,6.8,25
tt6180842,6.3,638
tt6182054,2.8,403
tt6182078,4.8,6179
tt6182222,6.1,56
tt6182306,5.9,10
tt6182402,5.7,152
tt6182864,5.8,436
tt6182908,6.6,42962
tt6182954,6.9,2125
tt6183104,5.0,412
tt6183180,5.5,146
tt6183434,5.8,54
tt6183580,6.7,261
tt6183834,6.5,3057
tt6184120,4.3,213
tt6185026,3.4,171
tt6185266,4.2,256
tt6185618,5.9,104
tt6185674,5.6,931
tt6185692,5.3,534
tt6185776,4.3,53
tt6185998,3.8,801
tt6186024,4.4,7
tt6186248,4.9,86
tt6186362,3.9,607
tt6186594,3.7,87
tt6186696,5.3,1191
tt6186910,7.3,6182
tt6186940,5.4,1305
tt6187134,6.4,1825
tt6187474,6.2,12
tt6187620,4.2,404
tt6188002,4.7,880
tt6188222,7.5,48
tt6188518,3.8,549
tt6189022,6.4,110648
tt6189344,7.0,1563
tt6189372,4.1,275
tt6190036,5.1,152
tt6190198,6.3,1366
tt6190348,6.5,1184
tt6190456,6.4,1621
tt6191390,3.8,1165
tt6192604,7.5,15
tt6192618,5.1,64
tt6192716,7.2,29
tt6192896,5.5,13
tt6193302,5.6,31
tt6193340,6.5,18
tt6193408,6.8,15618
tt6193424,6.6,6429
tt6193454,6.1,3448
tt6193466,8.8,11
tt6193470,3.6,339
tt6193538,9.8,10
tt6193572,5.4,653
tt6193812,4.0,192
tt6193992,6.6,39
tt6194520,5.7,1027
tt6194530,6.7,3320
tt6194538,4.8,473
tt6194540,5.8,390
tt6194704,5.4,194
tt6194850,6.6,1367
tt6194984,7.4,1417
tt6195076,7.7,8
tt6195094,6.4,39667
tt6195444,6.0,80
tt6195762,4.9,128
tt6195904,4.9,150
tt6196406,6.3,85
tt6196598,5.8,430
tt6196754,6.8,808
tt6196936,6.0,7609
tt6197022,6.3,561
tt6197070,6.1,3901
tt6197400,2.0,365
tt6197404,8.5,16
tt6197484,5.3,1915
tt6197494,5.0,4340
tt6197848,5.7,475
tt6198058,4.6,132
tt6198246,4.0,1289
tt6198412,5.6,100
tt6198946,5.6,22368
tt6199572,4.7,23132
tt6199818,5.9,69
tt6200274,2.1,278
tt6200656,7.3,1432
tt6201302,4.9,253
tt6202264,7.4,13
tt6202690,5.5,105
tt6203180,7.4,11
tt6203302,4.9,2065
tt6203324,5.2,51
tt6203612,6.5,922
tt6203694,5.1,139
tt6203902,8.4,250
tt6203944,6.2,304
tt6203954,4.1,104
tt6203998,4.0,213
tt6204018,7.0,3996
tt6204184,7.2,193
tt6204340,5.4,11302
tt6204392,1.6,11
tt6204484,3.2,12
tt6204830,4.5,269
tt6204848,4.7,67
tt6205538,5.1,84
tt6205658,5.3,78
tt6205872,6.0,21758
tt6205946,6.0,105
tt6205996,2.3,353
tt6206204,7.4,77
tt6206318,7.6,19
tt6206364,5.3,221
tt6206564,7.5,13687
tt6206820,3.9,41
tt6207118,5.5,322
tt6207634,5.7,218
tt6207878,7.2,6572
tt6207956,6.3,1061
tt6207962,4.5,235
tt6208032,6.8,1446
tt6208096,5.0,27
tt6208104,6.8,2717
tt6208624,3.7,32
tt6208828,5.9,75
tt6208950,7.5,132
tt6209344,5.8,26
tt6209470,6.1,2494
tt6209540,4.3,51
tt6209672,6.1,104
tt6209960,3.0,102
tt6210064,7.5,39
tt6210082,6.2,79
tt6210456,7.5,49
tt6210560,6.4,9
tt6210784,4.8,44
tt6210806,4.5,47
tt6210808,7.1,1189
tt6210996,5.1,11630
tt6211060,6.5,76
tt6211418,4.9,446
tt6211472,6.7,19
tt6211480,5.4,744
tt6211490,3.3,424
tt6211506,5.2,303
tt6211538,4.6,2912
tt6211580,5.0,2590
tt6211748,6.8,54
tt6211920,4.1,209
tt6211976,5.7,10474
tt6212020,3.2,223
tt6212136,5.3,855
tt6212346,5.6,2518
tt6212378,5.6,299
tt6212478,7.0,49357
tt6212496,6.2,3847
tt6212586,7.1,26
tt6212984,8.0,4557
tt6213004,6.6,62
tt6213262,8.5,16
tt6213284,6.9,4202
tt6213362,6.7,2577
tt6213368,3.7,245
tt6213794,4.8,564
tt6213802,5.6,275
tt6213822,6.0,521
tt6213850,5.6,604
tt6213880,6.0,777
tt6213952,6.1,816
tt6214084,7.6,5601
tt6214468,5.2,4178
tt6214476,4.2,207
tt6214734,6.5,648
tt6214928,6.2,71677
tt6215044,2.5,2055
tt6215104,7.7,33
tt6215208,5.1,2171
tt6215210,3.6,94
tt6215352,5.4,326
tt6215368,6.1,680
tt6215428,5.2,101
tt6215438,4.8,103
tt6215446,5.3,773
tt6215484,5.9,65
tt6215590,5.2,196
tt6215660,6.7,63
tt6215712,6.4,2117
tt6215786,6.0,32
tt6217112,5.2,606
tt6217126,8.2,14
tt6217306,6.3,59043
tt6217564,5.1,5077
tt6217608,7.4,20633
tt6217648,4.7,176
tt6217672,6.5,567
tt6217706,5.2,786
tt6217724,5.7,935
tt6217766,4.8,271
tt6217804,4.0,5255
tt6217848,3.8,42
tt6217868,4.4,11
tt6217926,6.3,22684
tt6217958,5.7,66
tt6218010,4.7,8472
tt6218358,6.8,33354
tt6218440,5.2,453
tt6218548,5.5,130
tt6218760,6.3,741
tt6218776,4.8,4279
tt6218814,6.8,24
tt6218996,6.0,167
tt6219314,6.1,2445
tt6219484,5.6,342
tt6219974,5.4,593
tt6220056,4.8,67
tt6220406,4.5,425
tt6220752,5.4,3844
tt6221088,4.9,14
tt6221254,6.0,182
tt6221540,3.0,1525
tt6221660,3.6,81
tt6222118,4.7,8094
tt6222286,3.9,1215
tt6222828,3.7,230
tt6223030,6.4,110
tt6223432,5.4,12
tt6223806,6.8,5458
tt6223976,5.3,33
tt6224010,2.4,231
tt6224426,8.9,10
tt6224502,5.8,3994
tt6224580,4.3,255
tt6224632,5.5,139
tt6224750,3.9,60
